Timestamp,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2022-05-24T13:42:13.323407,9,78,57,41985,45253,25351,28465,18689,11393,9913,3122
2022-05-24T13:42:13.824690,22,78,57,41985,45253,25351,28465,18689,11393,9913,3122
2022-05-24T13:42:14.326033,-10,94,57,12575,30996,3502,12490,12182,13732,6242,1725
2022-05-24T13:42:14.827408,82,94,57,12575,30996,3502,12490,12182,13732,6242,1725
2022-05-24T13:42:15.328677,75,87,60,12966,68739,27193,9945,8924,16629,10144,4543
2022-05-24T13:42:15.829950,112,87,60,12966,68739,27193,9945,8924,16629,10144,4543
2022-05-24T13:42:16.331210,88,94,54,6858,7689,681,18345,37571,30012,10639,4703
2022-05-24T13:42:16.832453,105,94,54,6858,7689,681,18345,37571,30012,10639,4703
2022-05-24T13:42:17.333807,89,100,51,23402,12067,14718,9892,20761,19271,5472,4185
2022-05-24T13:42:17.835049,-186,100,51,23402,12067,14718,9892,20761,19271,5472,4185
2022-05-24T13:42:18.336390,35,96,56,534931,35470,16048,9908,2333,9736,4446,2458
2022-05-24T13:42:18.837676,9,96,56,534931,35470,16048,9908,2333,9736,4446,2458
2022-05-24T13:42:19.338916,61,94,43,46152,91898,3887,6926,9479,17898,8671,8253
2022-05-24T13:42:19.840210,-6,94,43,46152,91898,3887,6926,9479,17898,8671,8253
2022-05-24T13:42:20.341450,21,87,53,80072,15450,7505,24366,12978,18561,11109,5594
2022-05-24T13:42:20.842779,-44,87,53,80072,15450,7505,24366,12978,18561,11109,5594
2022-05-24T13:42:21.344015,38,80,54,55202,9994,15141,944,7506,6971,8078,3115
2022-05-24T13:42:21.845399,227,80,54,55202,9994,15141,944,7506,6971,8078,3115
2022-05-24T13:42:22.346675,88,74,48,764929,53117,9699,6968,7880,5361,15262,2512
2022-05-24T13:42:22.847896,18,74,48,764929,53117,9699,6968,7880,5361,15262,2512
2022-05-24T13:42:23.349123,148,70,56,1387888,141164,13197,25496,6215,26324,48749,33907
2022-05-24T13:42:23.850435,178,70,56,1387888,141164,13197,25496,6215,26324,48749,33907
2022-05-24T13:42:24.351719,-23,67,54,537460,25439,22434,6920,11626,16305,4964,6960
2022-05-24T13:42:24.852938,37,67,54,537460,25439,22434,6920,11626,16305,4964,6960
2022-05-24T13:42:25.354301,89,57,50,105325,28276,14151,3605,15738,3978,6125,3941
2022-05-24T13:42:25.855540,34,57,50,105325,28276,14151,3605,15738,3978,6125,3941
2022-05-24T13:42:26.356844,38,81,50,26450,5188,11179,3914,12788,41331,15358,6427
2022-05-24T13:42:26.858141,24,81,50,26450,5188,11179,3914,12788,41331,15358,6427
2022-05-24T13:42:27.359523,52,75,60,84596,45544,31877,23491,13783,7974,4005,1071
2022-05-24T13:42:27.860822,91,75,60,84596,45544,31877,23491,13783,7974,4005,1071
2022-05-24T13:42:28.362143,124,67,64,117175,2409,3351,5309,4643,2324,1941,583
2022-05-24T13:42:28.863363,148,67,64,117175,2409,3351,5309,4643,2324,1941,583
2022-05-24T13:42:29.364582,82,61,60,50155,44423,8457,2581,1140,2309,727,242
2022-05-24T13:42:29.865928,2,61,60,50155,44423,8457,2581,1140,2309,727,242
2022-05-24T13:42:30.367291,162,41,50,847558,92322,1370,8529,5872,17520,16414,5635
2022-05-24T13:42:30.868612,52,41,50,847558,92322,1370,8529,5872,17520,16414,5635
2022-05-24T13:42:31.370010,24,48,38,134221,11120,1553,1522,1249,2627,1701,4866
2022-05-24T13:42:31.871232,9,48,38,134221,11120,1553,1522,1249,2627,1701,4866
2022-05-24T13:42:32.372466,-5,51,26,25367,37221,7810,7504,8807,16661,5338,4189
2022-05-24T13:42:32.873837,72,51,26,25367,37221,7810,7504,8807,16661,5338,4189
2022-05-24T13:42:33.375196,71,61,47,15754,10223,25666,24453,6125,8364,9649,2693
2022-05-24T13:42:33.876486,29,61,47,15754,10223,25666,24453,6125,8364,9649,2693
2022-05-24T13:42:34.377821,134,61,64,36659,41866,35431,14008,12787,16200,5007,2387
2022-05-24T13:42:34.879127,24,61,64,36659,41866,35431,14008,12787,16200,5007,2387
2022-05-24T13:42:35.380451,82,63,69,13330,36421,16452,2684,8741,13821,2278,2051
2022-05-24T13:42:35.881665,83,63,69,13330,36421,16452,2684,8741,13821,2278,2051
2022-05-24T13:42:36.382893,124,47,75,33922,41270,12995,20436,30361,3163,7234,4323
2022-05-24T13:42:36.884203,6,47,75,33922,41270,12995,20436,30361,3163,7234,4323
2022-05-24T13:42:37.385436,74,41,63,111468,71488,38131,16586,12811,10663,3775,1391
2022-05-24T13:42:37.886690,39,41,63,111468,71488,38131,16586,12811,10663,3775,1391
2022-05-24T13:42:38.388069,9,37,64,3543,27224,4507,27424,10254,5174,4262,2291
2022-05-24T13:42:38.889387,32,37,64,3543,27224,4507,27424,10254,5174,4262,2291
2022-05-24T13:42:39.390698,27,34,69,84876,14426,9054,12101,10070,6388,4055,1752
2022-05-24T13:42:39.892080,87,34,69,84876,14426,9054,12101,10070,6388,4055,1752
2022-05-24T13:42:40.393306,-14,38,81,14191,25470,32199,23001,5675,5435,4021,1698
2022-05-24T13:42:40.894657,96,38,81,14191,25470,32199,23001,5675,5435,4021,1698
2022-05-24T13:42:41.396870,90,38,74,55973,84711,6689,17693,11293,9295,5003,2542
2022-05-24T13:42:41.898278,32,38,74,55973,84711,6689,17693,11293,9295,5003,2542
2022-05-24T13:42:42.399661,17,41,57,51780,67878,6548,5630,10168,9497,2803,2291
2022-05-24T13:42:42.901059,19,41,57,51780,67878,6548,5630,10168,9497,2803,2291
2022-05-24T13:42:43.402360,5,43,60,21210,21418,18037,11819,7242,10352,2314,1823
2022-05-24T13:42:43.903604,82,43,60,21210,21418,18037,11819,7242,10352,2314,1823
2022-05-24T13:42:44.404984,138,38,47,109219,87608,27595,4955,4835,4139,2105,1166
2022-05-24T13:42:44.906303,43,38,47,109219,87608,27595,4955,4835,4139,2105,1166
2022-05-24T13:42:45.407549,48,30,48,35157,104011,16690,16621,6377,6087,2738,1850
2022-05-24T13:42:45.908793,102,30,48,35157,104011,16690,16621,6377,6087,2738,1850
2022-05-24T13:42:46.410230,43,24,57,32929,56121,4667,25636,13799,4702,7492,2121
2022-05-24T13:42:46.911625,66,24,57,32929,56121,4667,25636,13799,4702,7492,2121
2022-05-24T13:42:47.412912,183,20,50,717851,121337,46753,5231,23417,17042,2300,1018
2022-05-24T13:42:47.914293,-39,20,50,717851,121337,46753,5231,23417,17042,2300,1018
2022-05-24T13:42:48.416929,54,21,57,529915,81020,35502,54838,12845,6929,2876,3208
2022-05-24T13:42:48.919695,26,21,57,529915,81020,35502,54838,12845,6929,2876,3208
2022-05-24T13:42:49.422237,57,26,61,77140,81583,22430,20549,12750,11567,1983,3402
2022-05-24T13:42:49.924810,76,26,61,77140,81583,22430,20549,12750,11567,1983,3402
2022-05-24T13:42:50.427881,65,27,64,72506,67857,22355,25246,7938,7853,3994,1695
2022-05-24T13:42:50.929139,28,27,64,72506,67857,22355,25246,7938,7853,3994,1695
2022-05-24T13:42:51.430423,88,29,63,237734,49726,8771,14845,22590,8966,5601,1808
2022-05-24T13:42:51.931805,76,29,63,237734,49726,8771,14845,22590,8966,5601,1808
2022-05-24T13:42:52.433020,53,38,51,14831,40542,3587,9130,4527,6892,1190,701
2022-05-24T13:42:52.934514,36,38,51,14831,40542,3587,9130,4527,6892,1190,701
2022-05-24T13:42:53.435888,-33,34,44,9401,72319,573,13586,5626,3399,1419,853
2022-05-24T13:42:53.937133,147,34,44,9401,72319,573,13586,5626,3399,1419,853
2022-05-24T13:42:54.438348,20,27,38,207712,163512,36325,12243,13041,7830,2666,1936
2022-05-24T13:42:54.939570,82,27,38,207712,163512,36325,12243,13041,7830,2666,1936
2022-05-24T13:42:55.440841,42,23,37,32584,48555,9294,5156,6914,4952,3591,1986
2022-05-24T13:42:55.942275,84,23,37,32584,48555,9294,5156,6914,4952,3591,1986
2022-05-24T13:42:56.443567,134,29,44,2965,10603,4458,10755,2989,7279,3359,694
2022-05-24T13:42:56.944984,34,29,44,2965,10603,4458,10755,2989,7279,3359,694
2022-05-24T13:42:57.446276,67,34,48,52320,115106,10075,20798,5435,8407,2326,1576
2022-05-24T13:42:57.947606,22,34,48,52320,115106,10075,20798,5435,8407,2326,1576
2022-05-24T13:42:58.448881,85,50,57,6022,14276,21232,5146,5729,11696,2857,1058
2022-05-24T13:42:58.950136,67,50,57,6022,14276,21232,5146,5729,11696,2857,1058
2022-05-24T13:42:59.451424,24,51,74,14171,17603,14151,17981,4747,4168,2980,2254
2022-05-24T13:42:59.952696,18,51,74,14171,17603,14151,17981,4747,4168,2980,2254
2022-05-24T13:43:00.453942,68,48,70,4896,19873,2770,19356,7344,8134,2678,1336
2022-05-24T13:43:00.955244,19,48,70,4896,19873,2770,19356,7344,8134,2678,1336
2022-05-24T13:43:01.456503,23,51,84,9396,23252,20793,30645,10879,7406,2898,4898
2022-05-24T13:43:01.957854,27,51,84,9396,23252,20793,30645,10879,7406,2898,4898
2022-05-24T13:43:02.459091,101,43,84,5347,29050,20225,6916,7775,6574,2839,1933
2022-05-24T13:43:02.960059,74,43,84,5347,29050,20225,6916,7775,6574,2839,1933
2022-05-24T13:43:03.461416,44,48,69,2627,46785,11024,4775,3028,9637,1574,2754
2022-05-24T13:43:03.962657,68,48,69,2627,46785,11024,4775,3028,9637,1574,2754
2022-05-24T13:43:04.464680,34,48,66,5059,26254,3748,9572,6174,7279,1759,2584
2022-05-24T13:43:04.966005,23,48,66,5059,26254,3748,9572,6174,7279,1759,2584
2022-05-24T13:43:05.466995,-4,44,64,4542,36898,9379,40042,8139,6054,4719,976
2022-05-24T13:43:05.968258,24,44,64,4542,36898,9379,40042,8139,6054,4719,976
2022-05-24T13:43:06.469247,35,54,64,4513,17111,13130,21197,13597,19302,5545,1794
2022-05-24T13:43:06.970600,38,54,64,4513,17111,13130,21197,13597,19302,5545,1794
2022-05-24T13:43:07.471584,42,56,75,6720,11905,20633,5246,13625,7228,3048,1209
2022-05-24T13:43:07.973047,64,56,75,6720,11905,20633,5246,13625,7228,3048,1209
2022-05-24T13:43:08.474742,76,54,77,76829,12999,6416,4878,6702,3368,1402,864
2022-05-24T13:43:08.975786,71,54,77,76829,12999,6416,4878,6702,3368,1402,864
2022-05-24T13:43:09.477036,89,53,78,185964,43771,42825,46507,13425,7508,2727,2762
2022-05-24T13:43:09.978316,75,53,78,185964,43771,42825,46507,13425,7508,2727,2762
2022-05-24T13:43:10.479590,70,41,67,109656,43151,6952,6388,7478,5119,3099,3889
2022-05-24T13:43:10.980890,-9,41,67,109656,43151,6952,6388,7478,5119,3099,3889
2022-05-24T13:43:11.482145,32,40,63,9819,24482,6161,10241,2379,6379,2021,1561
2022-05-24T13:43:11.983085,-3,40,63,9819,24482,6161,10241,2379,6379,2021,1561
2022-05-24T13:43:12.484422,-14,40,69,14343,28368,17032,23350,5884,9968,3386,2717
2022-05-24T13:43:12.985745,64,40,69,14343,28368,17032,23350,5884,9968,3386,2717
2022-05-24T13:43:13.487074,58,40,78,12848,13824,54181,28335,6652,5258,1375,1551
2022-05-24T13:43:13.988298,21,40,78,12848,13824,54181,28335,6652,5258,1375,1551
2022-05-24T13:43:14.489619,40,38,91,6785,18122,3855,22851,3507,3120,2872,1914
2022-05-24T13:43:14.990864,91,38,91,6785,18122,3855,22851,3507,3120,2872,1914
2022-05-24T13:43:15.492585,85,37,93,17153,37090,13278,16440,5389,10023,4043,1768
2022-05-24T13:43:15.993965,88,37,93,17153,37090,13278,16440,5389,10023,4043,1768
2022-05-24T13:43:16.495346,87,41,94,34971,18833,23909,11955,4134,13230,2389,663
2022-05-24T13:43:16.996672,28,41,94,34971,18833,23909,11955,4134,13230,2389,663
2022-05-24T13:43:17.497993,261,35,80,34088,35860,5236,22401,5253,1623,3599,573
2022-05-24T13:43:17.999312,-74,35,80,34088,35860,5236,22401,5253,1623,3599,573
2022-05-24T13:43:18.500552,-12,34,78,1453575,184956,190431,40748,37757,28241,20318,12029
2022-05-24T13:43:19.001508,97,34,78,1453575,184956,190431,40748,37757,28241,20318,12029
2022-05-24T13:43:19.502837,33,27,80,14381,18918,9392,8196,4100,2067,3013,1166
2022-05-24T13:43:20.004208,55,27,80,14381,18918,9392,8196,4100,2067,3013,1166
2022-05-24T13:43:20.505586,55,21,69,92374,35347,8705,5591,2415,5075,702,562
2022-05-24T13:43:21.006669,147,21,69,92374,35347,8705,5591,2415,5075,702,562
2022-05-24T13:43:21.508024,113,34,63,29164,16127,4208,3871,6408,3005,526,515
2022-05-24T13:43:22.008981,149,34,63,29164,16127,4208,3871,6408,3005,526,515
2022-05-24T13:43:22.510295,51,35,53,129680,26127,6247,4115,6073,2757,2743,1175
2022-05-24T13:43:23.011506,-150,35,53,129680,26127,6247,4115,6073,2757,2743,1175
2022-05-24T13:43:23.512509,114,27,50,175686,45715,23729,2975,2712,2030,1023,883
2022-05-24T13:43:24.013834,89,27,50,175686,45715,23729,2975,2712,2030,1023,883
2022-05-24T13:43:24.514869,6,37,56,551,1600,1945,2527,3391,1780,520,558
2022-05-24T13:43:25.016198,2,37,56,551,1600,1945,2527,3391,1780,520,558
2022-05-24T13:43:25.517405,20,44,63,9630,5025,8084,4996,4775,6372,3976,1117
2022-05-24T13:43:26.018650,36,44,63,9630,5025,8084,4996,4775,6372,3976,1117
2022-05-24T13:43:26.519829,43,51,75,5580,19241,3447,29833,5938,8060,2550,3934
2022-05-24T13:43:27.020776,26,51,75,5580,19241,3447,29833,5938,8060,2550,3934
2022-05-24T13:43:27.522441,67,60,78,43366,26050,27560,2739,6960,4683,4403,2402
2022-05-24T13:43:28.023379,100,60,78,43366,26050,27560,2739,6960,4683,4403,2402
2022-05-24T13:43:28.524568,69,57,80,10155,8138,7345,12177,12216,6159,2940,642
2022-05-24T13:43:29.025925,44,57,80,10155,8138,7345,12177,12216,6159,2940,642
2022-05-24T13:43:29.526875,49,53,77,78023,13181,6628,3862,3606,4674,576,268
2022-05-24T13:43:30.028241,22,53,77,78023,13181,6628,3862,3606,4674,576,268
2022-05-24T13:43:30.529235,55,44,75,72228,57005,42414,16169,8391,5866,3935,1231
2022-05-24T13:43:31.030517,93,44,75,72228,57005,42414,16169,8391,5866,3935,1231
2022-05-24T13:43:31.532003,7,43,74,32016,17305,1209,20708,8980,3177,3131,650
2022-05-24T13:43:32.033254,92,43,74,32016,17305,1209,20708,8980,3177,3131,650
2022-05-24T13:43:32.534551,16,27,66,70750,96598,28253,13537,13807,4134,3417,2244
2022-05-24T13:43:33.036378,37,27,66,70750,96598,28253,13537,13807,4134,3417,2244
2022-05-24T13:43:33.537741,53,21,66,14118,36721,7825,20723,10877,6229,1830,1015
2022-05-24T13:43:34.039010,26,21,66,14118,36721,7825,20723,10877,6229,1830,1015
2022-05-24T13:43:34.540284,130,21,69,4498,26628,11583,30899,4851,3024,1014,901
2022-05-24T13:43:35.041522,54,21,69,4498,26628,11583,30899,4851,3024,1014,901
2022-05-24T13:43:35.542831,100,21,69,11008,51595,8276,39279,5422,8255,2281,1528
2022-05-24T13:43:36.044062,269,21,69,11008,51595,8276,39279,5422,8255,2281,1528
2022-05-24T13:43:36.545401,-4,27,77,65245,17420,14144,1329,1421,3018,1757,1994
2022-05-24T13:43:37.046737,-59,27,77,65245,17420,14144,1329,1421,3018,1757,1994
2022-05-24T13:43:37.547960,-155,21,78,103752,40245,16929,4938,1913,2514,920,480
2022-05-24T13:43:38.049182,89,21,78,103752,40245,16929,4938,1913,2514,920,480
2022-05-24T13:43:38.550403,50,20,64,38914,33036,2224,8623,1727,1385,384,529
2022-05-24T13:43:39.051761,-2,20,64,38914,33036,2224,8623,1727,1385,384,529
2022-05-24T13:43:39.552720,131,14,61,275669,53439,15067,14453,4184,4143,4458,1298
2022-05-24T13:43:40.054510,77,14,61,275669,53439,15067,14453,4184,4143,4458,1298
2022-05-24T13:43:40.555469,101,17,48,107498,40871,8414,5088,22101,5971,3781,3442
2022-05-24T13:43:41.056662,75,17,48,107498,40871,8414,5088,22101,5971,3781,3442
2022-05-24T13:43:41.557915,55,11,35,207630,27594,1714,2076,1568,632,349,232
2022-05-24T13:43:42.059105,60,11,35,207630,27594,1714,2076,1568,632,349,232
2022-05-24T13:43:42.560411,-18,20,47,8030,28221,29568,10574,6125,6193,2390,1772
2022-05-24T13:43:43.062319,-11,20,47,8030,28221,29568,10574,6125,6193,2390,1772
2022-05-24T13:43:43.563337,-9,20,43,1656239,374401,53153,82000,51082,26701,6339,7100
2022-05-24T13:43:44.064713,48,20,43,1656239,374401,53153,82000,51082,26701,6339,7100
2022-05-24T13:43:44.566115,129,29,43,47567,69214,18526,4875,14659,37303,14226,10395
2022-05-24T13:43:45.067132,136,29,43,47567,69214,18526,4875,14659,37303,14226,10395
2022-05-24T13:43:45.568447,-93,40,48,622522,346147,46632,50274,39639,25923,23478,3318
2022-05-24T13:43:46.069687,-166,40,48,622522,346147,46632,50274,39639,25923,23478,3318
2022-05-24T13:43:46.570717,81,35,37,1133889,316854,71032,22678,11013,21309,45145,2728
2022-05-24T13:43:47.071973,113,35,37,1133889,316854,71032,22678,11013,21309,45145,2728
2022-05-24T13:43:47.572932,123,40,24,2022077,414979,25980,21475,29750,42414,93137,36166
2022-05-24T13:43:48.074132,59,40,24,2022077,414979,25980,21475,29750,42414,93137,36166
2022-05-24T13:43:48.574953,-43,29,11,42282,28011,1196,527,437,3370,2474,1097
2022-05-24T13:43:49.076214,64,29,11,42282,28011,1196,527,437,3370,2474,1097
2022-05-24T13:43:49.577153,-24,44,14,1049923,44092,7851,21251,13652,32576,16830,8940
2022-05-24T13:43:50.078471,58,44,14,1049923,44092,7851,21251,13652,32576,16830,8940
2022-05-24T13:43:50.580141,121,56,8,99081,18030,1518,2543,6561,4295,4337,862
2022-05-24T13:43:51.081099,133,56,8,99081,18030,1518,2543,6561,4295,4337,862
2022-05-24T13:43:51.582328,116,53,11,316894,42314,2589,3781,6774,2991,14388,3287
2022-05-24T13:43:52.083307,70,53,11,316894,42314,2589,3781,6774,2991,14388,3287
2022-05-24T13:43:52.584502,84,51,30,130550,167390,39732,47014,13623,24322,12654,9858
2022-05-24T13:43:53.085444,28,51,30,130550,167390,39732,47014,13623,24322,12654,9858
2022-05-24T13:43:53.586631,145,50,26,2485,25670,6643,3589,11266,12883,22854,4071
2022-05-24T13:43:54.087643,93,50,26,2485,25670,6643,3589,11266,12883,22854,4071
2022-05-24T13:43:54.589021,153,50,41,8603,21809,9972,14975,12154,9319,13005,5709
2022-05-24T13:43:55.090362,52,50,41,8603,21809,9972,14975,12154,9319,13005,5709
2022-05-24T13:43:55.591617,82,64,53,2584,22600,14339,6227,11253,18853,10661,7127
2022-05-24T13:43:56.092909,-4,64,53,2584,22600,14339,6227,11253,18853,10661,7127
2022-05-24T13:43:56.595292,16,78,56,8834,7019,19987,5285,14200,15547,11105,2609
2022-05-24T13:43:57.096223,17,78,56,8834,7019,19987,5285,14200,15547,11105,2609
2022-05-24T13:43:57.597474,23,81,64,5100,10274,10565,2790,5578,13073,12699,2710
2022-05-24T13:43:58.098705,-23,81,64,5100,10274,10565,2790,5578,13073,12699,2710
2022-05-24T13:43:58.599897,40,91,53,4088,18461,5655,3730,8472,22110,9258,4296
2022-05-24T13:43:59.101627,104,91,53,4088,18461,5655,3730,8472,22110,9258,4296
2022-05-24T13:43:59.602813,80,83,53,22251,27829,9203,7421,11941,6369,7938,5504
2022-05-24T13:44:00.104095,22,83,53,22251,27829,9203,7421,11941,6369,7938,5504
2022-05-24T13:44:00.605834,57,70,54,15391,39180,13255,23608,2306,8932,3521,5053
2022-05-24T13:44:01.107165,164,70,54,15391,39180,13255,23608,2306,8932,3521,5053
2022-05-24T13:44:01.608436,51,64,53,68349,26025,978,20899,17496,9862,5548,2672
2022-05-24T13:44:02.109421,16,64,53,68349,26025,978,20899,17496,9862,5548,2672
2022-05-24T13:44:02.610605,91,47,66,68053,45108,35344,14393,5878,7315,3392,2822
2022-05-24T13:44:03.111869,8,47,66,68053,45108,35344,14393,5878,7315,3392,2822
2022-05-24T13:44:03.613569,25,44,83,12847,14162,48389,10005,8901,7176,3246,601
2022-05-24T13:44:04.114571,172,44,83,12847,14162,48389,10005,8901,7176,3246,601
2022-05-24T13:44:04.616687,13,47,75,1622301,385606,95476,98109,65209,75465,19513,13968
2022-05-24T13:44:05.117633,35,47,75,1622301,385606,95476,98109,65209,75465,19513,13968
2022-05-24T13:44:05.619064,-67,40,60,227449,103792,5958,6684,19536,10696,21997,6234
2022-05-24T13:44:06.120336,-4,40,60,227449,103792,5958,6684,19536,10696,21997,6234
2022-05-24T13:44:06.621284,164,41,60,632512,135043,57812,84977,14756,29698,14976,8582
2022-05-24T13:44:07.122465,50,41,60,632512,135043,57812,84977,14756,29698,14976,8582
2022-05-24T13:44:07.623405,102,29,40,270667,48294,11382,3531,4899,1489,1402,418
2022-05-24T13:44:08.124623,40,29,40,270667,48294,11382,3531,4899,1489,1402,418
2022-05-24T13:44:08.625967,56,20,37,215631,37655,2311,7211,1801,1885,440,958
2022-05-24T13:44:09.126983,-4,20,37,215631,37655,2311,7211,1801,1885,440,958
2022-05-24T13:44:09.628206,23,26,53,22828,19967,4221,10803,3571,7068,3898,1628
2022-05-24T13:44:10.129581,5,26,53,22828,19967,4221,10803,3571,7068,3898,1628
2022-05-24T13:44:10.630936,28,23,47,31807,25953,7641,10971,18539,3351,2545,1786
2022-05-24T13:44:11.131893,66,23,47,31807,25953,7641,10971,18539,3351,2545,1786
2022-05-24T13:44:11.633287,132,35,53,67612,14482,9472,552,993,2082,622,396
2022-05-24T13:44:12.134740,53,35,53,67612,14482,9472,552,993,2082,622,396
2022-05-24T13:44:12.635833,112,41,60,340719,87886,49253,6108,18099,13517,8596,2545
2022-05-24T13:44:13.137191,112,41,60,340719,87886,49253,6108,18099,13517,8596,2545
2022-05-24T13:44:13.638488,28,34,66,299924,29688,18505,21138,10696,5278,3145,2796
2022-05-24T13:44:14.139477,-453,34,66,299924,29688,18505,21138,10696,5278,3145,2796
2022-05-24T13:44:14.640734,-73,40,60,917992,387132,46302,80553,135313,103916,122761,98363
2022-05-24T13:44:15.142068,24,40,60,917992,387132,46302,80553,135313,103916,122761,98363
2022-05-24T13:44:15.643392,-378,38,54,1324400,438268,100472,64513,33690,46024,41716,33753
2022-05-24T13:44:16.144689,101,38,54,1324400,438268,100472,64513,33690,46024,41716,33753
2022-05-24T13:44:16.646080,152,30,53,86626,72956,10581,18339,4717,3476,2791,1383
2022-05-24T13:44:17.147394,120,30,53,86626,72956,10581,18339,4717,3476,2791,1383
2022-05-24T13:44:17.648904,112,40,53,10247,7168,4072,8198,1268,5086,532,1081
2022-05-24T13:44:18.150138,117,40,53,10247,7168,4072,8198,1268,5086,532,1081
2022-05-24T13:44:18.651425,76,30,66,9051,32874,5494,29884,7166,4534,2994,1310
2022-05-24T13:44:19.152746,16,30,66,9051,32874,5494,29884,7166,4534,2994,1310
2022-05-24T13:44:19.654115,64,38,74,25332,16041,15540,3878,8011,6362,1869,1708
2022-05-24T13:44:20.155393,80,38,74,25332,16041,15540,3878,8011,6362,1869,1708
2022-05-24T13:44:20.656710,32,51,80,11896,15093,14993,2041,4418,5818,3512,3280
2022-05-24T13:44:21.158037,65,51,80,11896,15093,14993,2041,4418,5818,3512,3280
2022-05-24T13:44:21.659341,5,43,78,42937,42650,40105,12355,13331,8814,6537,3243
2022-05-24T13:44:22.160369,21,43,78,42937,42650,40105,12355,13331,8814,6537,3243
2022-05-24T13:44:22.661664,35,48,74,22326,29799,13931,9226,8930,6060,2116,1539
2022-05-24T13:44:23.163217,19,48,74,22326,29799,13931,9226,8930,6060,2116,1539
2022-05-24T13:44:23.664175,83,43,77,14198,32616,35344,6218,8145,7330,1785,919
2022-05-24T13:44:24.165530,82,43,77,14198,32616,35344,6218,8145,7330,1785,919
2022-05-24T13:44:24.666819,188,35,64,495067,430437,95501,7923,19961,32529,26988,6288
2022-05-24T13:44:25.167786,86,35,64,495067,430437,95501,7923,19961,32529,26988,6288
2022-05-24T13:44:25.669169,69,35,53,1971071,337473,46824,37425,16613,44178,53814,23458
2022-05-24T13:44:26.170204,10,35,53,1971071,337473,46824,37425,16613,44178,53814,23458
2022-05-24T13:44:26.671427,60,29,40,751711,204770,16371,21991,29160,12348,12954,3200
2022-05-24T13:44:27.172409,99,29,40,751711,204770,16371,21991,29160,12348,12954,3200
2022-05-24T13:44:27.673673,-12,34,27,45578,89734,27071,7119,17285,17024,5020,1138
2022-05-24T13:44:28.174638,50,34,27,45578,89734,27071,7119,17285,17024,5020,1138
2022-05-24T13:44:28.675977,54,43,40,47324,19741,11134,16287,10671,9395,3702,4387
2022-05-24T13:44:29.177344,-141,43,40,47324,19741,11134,16287,10671,9395,3702,4387
2022-05-24T13:44:29.678288,66,38,53,55233,16546,12350,6617,6656,1843,656,432
2022-05-24T13:44:30.179488,54,38,53,55233,16546,12350,6617,6656,1843,656,432
2022-05-24T13:44:30.680519,90,41,69,48103,20070,15230,10587,5477,3804,3144,577
2022-05-24T13:44:31.181818,117,41,69,48103,20070,15230,10587,5477,3804,3144,577
2022-05-24T13:44:31.683161,103,38,74,35086,52027,12198,17910,10788,9030,3832,1718
2022-05-24T13:44:32.184454,80,38,74,35086,52027,12198,17910,10788,9030,3832,1718
2022-05-24T13:44:32.685773,155,38,74,7091,27366,13374,17815,11693,11794,3592,1871
2022-05-24T13:44:33.186714,276,38,74,7091,27366,13374,17815,11693,11794,3592,1871
2022-05-24T13:44:33.687918,86,51,61,526735,38398,3421,14181,8991,17957,4804,1691
2022-05-24T13:44:34.189287,55,51,61,526735,38398,3421,14181,8991,17957,4804,1691
2022-05-24T13:44:34.690615,38,51,54,103583,109792,15973,38927,7208,11977,4221,2020
2022-05-24T13:44:35.192031,51,51,54,103583,109792,15973,38927,7208,11977,4221,2020
2022-05-24T13:44:35.693320,66,53,60,10723,30920,17425,14924,11617,8697,4065,2656
2022-05-24T13:44:36.194379,97,53,60,10723,30920,17425,14924,11617,8697,4065,2656
2022-05-24T13:44:36.695650,58,56,56,37497,30181,17740,8220,4278,15596,3665,1838
2022-05-24T13:44:37.196983,69,56,56,37497,30181,17740,8220,4278,15596,3665,1838
2022-05-24T13:44:37.697945,290,48,75,105299,5412,5517,8907,803,2276,1396,518
2022-05-24T13:44:38.199229,136,48,75,105299,5412,5517,8907,803,2276,1396,518
2022-05-24T13:44:38.700586,170,54,60,1010444,127215,8140,9833,46754,22405,47026,10722
2022-05-24T13:44:39.201965,25,54,60,1010444,127215,8140,9833,46754,22405,47026,10722
2022-05-24T13:44:39.703374,54,54,47,237299,49840,4082,9104,24241,9950,2630,2224
2022-05-24T13:44:40.204687,60,54,47,237299,49840,4082,9104,24241,9950,2630,2224
2022-05-24T13:44:40.706003,66,50,53,4216,13413,10381,11390,1763,6392,2781,3750
2022-05-24T13:44:41.207241,9,50,53,4216,13413,10381,11390,1763,6392,2781,3750
2022-05-24T13:44:41.708525,18,47,53,2668,32285,46126,39277,11010,8233,7882,4023
2022-05-24T13:44:42.209770,52,47,53,2668,32285,46126,39277,11010,8233,7882,4023
2022-05-24T13:44:42.710992,69,37,70,460488,68164,32666,17608,5355,4930,2864,2155
2022-05-24T13:44:43.212373,86,37,70,460488,68164,32666,17608,5355,4930,2864,2155
2022-05-24T13:44:43.713662,90,16,63,629243,274553,9875,10094,26159,3657,4085,1146
2022-05-24T13:44:44.214998,34,16,63,629243,274553,9875,10094,26159,3657,4085,1146
2022-05-24T13:44:44.716247,61,8,50,35727,61406,13680,4163,5176,4386,2215,1153
2022-05-24T13:44:45.217502,43,8,50,35727,61406,13680,4163,5176,4386,2215,1153
