Timestamp,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2022-05-24T17:29:16.507626,-177,64,64,694808,188232,136635,26161,16092,34502,21563,7784
2022-05-24T17:29:17.008921,-181,70,70,1999281,14385,5165,24117,30364,5791,7462,1570
2022-05-24T17:29:17.509930,-233,70,70,1999281,14385,5165,24117,30364,5791,7462,1570
2022-05-24T17:29:18.011138,-561,56,67,1799494,99830,9278,39952,12219,7391,9344,3304
2022-05-24T17:29:18.512358,-23,56,67,1799494,99830,9278,39952,12219,7391,9344,3304
2022-05-24T17:29:19.013576,-298,56,67,672473,7367,8647,3653,1412,5534,4520,1744
2022-05-24T17:29:19.514913,445,56,67,672473,7367,8647,3653,1412,5534,4520,1744
2022-05-24T17:29:20.016182,307,57,50,1296721,27917,5133,2823,11449,5787,14575,2252
2022-05-24T17:29:20.517423,391,57,50,1296721,27917,5133,2823,11449,5787,14575,2252
2022-05-24T17:29:21.018720,204,56,56,1586976,38420,62102,18746,9440,9891,25251,1775
2022-05-24T17:29:21.519954,246,56,56,1586976,38420,62102,18746,9440,9891,25251,1775
2022-05-24T17:29:22.021314,84,56,56,233647,28642,2733,1713,3189,1469,5133,566
2022-05-24T17:29:22.522680,-343,56,56,233647,28642,2733,1713,3189,1469,5133,566
2022-05-24T17:29:23.023917,-189,54,47,425983,33370,7384,5657,9374,6020,7950,1858
2022-05-24T17:29:23.525150,-126,54,47,425983,33370,7384,5657,9374,6020,7950,1858
2022-05-24T17:29:24.026377,-113,61,38,374727,95119,6837,22046,35641,12116,7727,2817
2022-05-24T17:29:24.527601,34,61,38,374727,95119,6837,22046,35641,12116,7727,2817
2022-05-24T17:29:25.028961,119,56,51,1922743,115155,63128,6035,10202,20077,23467,1680
2022-05-24T17:29:25.530317,-72,56,51,1922743,115155,63128,6035,10202,20077,23467,1680
2022-05-24T17:29:26.031695,377,61,43,405330,35307,19821,33819,42385,10451,11029,2918
2022-05-24T17:29:26.532973,203,61,43,405330,35307,19821,33819,42385,10451,11029,2918
2022-05-24T17:29:27.033839,309,75,41,1391837,47713,17911,6426,16498,32193,8809,1820
2022-05-24T17:29:27.535148,648,75,41,1391837,47713,17911,6426,16498,32193,8809,1820
2022-05-24T17:29:28.036482,-52,83,44,781320,63272,14012,9179,3957,16395,12592,2474
2022-05-24T17:29:28.537777,-316,83,44,781320,63272,14012,9179,3957,16395,12592,2474
2022-05-24T17:29:29.039390,-150,88,47,413795,31324,17646,17954,16118,12098,5783,957
2022-05-24T17:29:29.540812,-262,88,47,413795,31324,17646,17954,16118,12098,5783,957
2022-05-24T17:29:30.042043,-216,87,26,24358,26807,4049,754,7011,3742,3203,763
2022-05-24T17:29:30.543370,-219,87,26,24358,26807,4049,754,7011,3742,3203,763
2022-05-24T17:29:31.044621,-188,67,26,380290,71456,13720,5925,10184,6876,10984,2034
2022-05-24T17:29:31.545951,-72,67,26,380290,71456,13720,5925,10184,6876,10984,2034
2022-05-24T17:29:32.047239,-77,54,29,1341301,55733,11733,15152,12116,5181,10987,1225
2022-05-24T17:29:32.548597,214,54,29,1341301,55733,11733,15152,12116,5181,10987,1225
2022-05-24T17:29:33.049996,372,38,17,1072373,334633,59691,36828,54729,14268,20654,9761
2022-05-24T17:29:33.551245,210,38,17,1072373,334633,59691,36828,54729,14268,20654,9761
2022-05-24T17:29:34.052502,293,38,17,1429151,64396,13310,13254,35020,11047,12049,8495
2022-05-24T17:29:34.553803,106,38,17,1429151,64396,13310,13254,35020,11047,12049,8495
2022-05-24T17:29:35.055165,153,20,20,119106,40142,4614,1340,3433,853,3084,339
2022-05-24T17:29:35.556463,-132,20,20,119106,40142,4614,1340,3433,853,3084,339
2022-05-24T17:29:36.057695,-189,27,23,1682585,49323,5325,19769,10373,13856,11048,889
2022-05-24T17:29:36.558952,-354,27,23,1682585,49323,5325,19769,10373,13856,11048,889
2022-05-24T17:29:37.060222,-193,27,20,190895,53189,9183,11217,11377,4246,4154,1072
2022-05-24T17:29:37.561413,69,27,20,190895,53189,9183,11217,11377,4246,4154,1072
2022-05-24T17:29:38.062714,352,37,21,2005584,49281,18073,5255,31881,5163,14486,1076
2022-05-24T17:29:38.565129,392,37,21,2005584,49281,18073,5255,31881,5163,14486,1076
2022-05-24T17:29:39.066963,288,66,14,88789,8659,2092,178,16779,3439,2641,1118
2022-05-24T17:29:39.568276,69,66,14,88789,8659,2092,178,16779,3439,2641,1118
2022-05-24T17:29:40.069496,114,63,10,331569,11180,3038,1849,7515,1913,2009,243
2022-05-24T17:29:40.570761,1451,63,10,331569,11180,3038,1849,7515,1913,2009,243
2022-05-24T17:29:41.072016,81,60,10,1075939,240114,27436,50379,39923,13566,11061,4363
2022-05-24T17:29:41.573281,996,60,10,1075939,240114,27436,50379,39923,13566,11061,4363
2022-05-24T17:29:42.074597,-114,60,10,1901689,84707,9334,44749,25062,38315,3350,1303
2022-05-24T17:29:42.575814,-45,60,10,1901689,84707,9334,44749,25062,38315,3350,1303
2022-05-24T17:29:43.077011,-136,60,10,3140128,194654,121145,125664,196225,121016,19894,6969
2022-05-24T17:29:43.578226,439,60,10,3140128,194654,121145,125664,196225,121016,19894,6969
2022-05-24T17:29:44.079407,449,60,10,1493373,49317,30130,12866,9857,5440,1769,556
2022-05-24T17:29:44.580686,231,60,10,1493373,49317,30130,12866,9857,5440,1769,556
2022-05-24T17:29:45.082005,157,60,10,1152778,23662,5354,2860,2041,4985,5593,897
2022-05-24T17:29:45.583295,12,60,10,1152778,23662,5354,2860,2041,4985,5593,897
2022-05-24T17:29:46.084722,-136,74,4,740236,65679,10085,10138,17187,22188,18856,5353
2022-05-24T17:29:46.586084,-258,74,4,740236,65679,10085,10138,17187,22188,18856,5353
2022-05-24T17:29:47.087734,-410,70,26,353820,9374,3268,3144,1246,4112,3124,902
2022-05-24T17:29:47.589054,-276,70,26,353820,9374,3268,3144,1246,4112,3124,902
2022-05-24T17:29:48.090270,-122,81,35,363624,12382,6743,6072,7265,8345,2322,218
2022-05-24T17:29:48.591501,56,81,35,363624,12382,6743,6072,7265,8345,2322,218
2022-05-24T17:29:49.092885,281,81,35,806233,41394,9396,5507,6385,4798,4557,432
2022-05-24T17:29:49.593842,437,81,35,806233,41394,9396,5507,6385,4798,4557,432
2022-05-24T17:29:50.095070,550,100,26,406661,22664,4655,3896,31243,19160,10924,1067
2022-05-24T17:29:50.596347,325,100,26,406661,22664,4655,3896,31243,19160,10924,1067
2022-05-24T17:29:51.098129,298,100,35,2999364,68590,43362,5860,30657,27583,15777,2730
2022-05-24T17:29:51.599423,-1,100,35,2999364,68590,43362,5860,30657,27583,15777,2730
2022-05-24T17:29:52.100648,-105,100,40,2032924,65394,56603,8072,21332,17449,16410,3092
2022-05-24T17:29:52.601928,-418,100,40,2032924,65394,56603,8072,21332,17449,16410,3092
2022-05-24T17:29:53.103154,-362,100,40,333887,41393,17688,5514,11242,4857,9056,1747
2022-05-24T17:29:53.604438,-171,100,40,333887,41393,17688,5514,11242,4857,9056,1747
2022-05-24T17:29:54.106264,26,96,20,1352967,101602,5589,8494,20223,25232,8501,957
2022-05-24T17:29:54.608145,284,96,20,1352967,101602,5589,8494,20223,25232,8501,957
2022-05-24T17:29:55.109343,-1832,84,34,1879931,67557,42069,11775,46217,25682,17007,1716
2022-05-24T17:29:55.611008,215,84,34,1879931,67557,42069,11775,46217,25682,17007,1716
2022-05-24T17:29:56.112216,385,84,34,336297,57361,2589,8376,25506,9267,4475,1220
2022-05-24T17:29:56.614331,116,84,34,336297,57361,2589,8376,25506,9267,4475,1220
2022-05-24T17:29:57.115527,-242,84,34,1619822,104549,4327,20912,20468,9364,14872,2135
2022-05-24T17:29:57.616739,-263,84,34,1619822,104549,4327,20912,20468,9364,14872,2135
2022-05-24T17:29:58.117941,-130,69,35,310566,63496,18358,16476,13648,5385,6481,542
2022-05-24T17:29:58.619146,-82,69,35,310566,63496,18358,16476,13648,5385,6481,542
2022-05-24T17:29:59.120436,-20,56,30,130253,13800,6596,4438,3844,1124,746,395
2022-05-24T17:29:59.622134,104,56,30,130253,13800,6596,4438,3844,1124,746,395
2022-05-24T17:30:00.123426,154,51,53,1523137,173994,125184,32635,97791,37172,13317,3085
2022-05-24T17:30:00.624820,299,51,53,1523137,173994,125184,32635,97791,37172,13317,3085
2022-05-24T17:30:01.126023,464,41,48,786425,67289,9044,12523,6108,6684,4034,2304
2022-05-24T17:30:01.627155,166,41,48,786425,67289,9044,12523,6108,6684,4034,2304
2022-05-24T17:30:02.128384,185,48,44,570339,38487,7005,11802,17090,5680,2456,569
2022-05-24T17:30:02.629597,82,48,44,570339,38487,7005,11802,17090,5680,2456,569
2022-05-24T17:30:03.130942,-211,50,27,799744,82173,3400,8880,10175,4656,1541,939
2022-05-24T17:30:03.632239,-169,50,27,799744,82173,3400,8880,10175,4656,1541,939
2022-05-24T17:30:04.133445,-213,48,13,261770,52115,3069,7327,11295,6381,3103,1521
2022-05-24T17:30:04.634803,12,48,13,261770,52115,3069,7327,11295,6381,3103,1521
2022-05-24T17:30:05.136751,228,60,23,352358,14849,16416,3372,7960,8457,14436,739
2022-05-24T17:30:05.637716,272,60,23,352358,14849,16416,3372,7960,8457,14436,739
2022-05-24T17:30:06.138964,412,61,26,214502,5649,1372,4711,6446,1338,2804,338
2022-05-24T17:30:06.640212,365,61,26,214502,5649,1372,4711,6446,1338,2804,338
2022-05-24T17:30:07.141537,304,67,29,672042,93579,14159,6397,15991,11588,16390,1207
2022-05-24T17:30:07.642910,16,67,29,672042,93579,14159,6397,15991,11588,16390,1207
2022-05-24T17:30:08.144268,-89,83,41,23453,2557,2522,1091,5687,2652,5128,317
2022-05-24T17:30:08.645518,-174,83,41,23453,2557,2522,1091,5687,2652,5128,317
2022-05-24T17:30:09.146814,-262,88,35,41027,5508,2053,4627,7057,4125,1574,172
2022-05-24T17:30:09.648144,-261,88,35,41027,5508,2053,4627,7057,4125,1574,172
2022-05-24T17:30:10.149426,-165,91,38,262664,7458,3408,3629,3858,2726,3835,698
2022-05-24T17:30:10.650662,18,91,38,262664,7458,3408,3629,3858,2726,3835,698
2022-05-24T17:30:11.151896,71,91,48,341579,42671,23321,8273,19787,7417,15208,1972
2022-05-24T17:30:11.653157,288,91,48,341579,42671,23321,8273,19787,7417,15208,1972
2022-05-24T17:30:12.154570,501,80,48,85970,12213,3610,2438,3579,2463,4204,461
2022-05-24T17:30:12.655848,293,80,48,85970,12213,3610,2438,3579,2463,4204,461
2022-05-24T17:30:13.157208,252,67,53,54706,8124,1018,8131,3820,2184,3262,170
2022-05-24T17:30:13.658471,250,67,53,54706,8124,1018,8131,3820,2184,3262,170
2022-05-24T17:30:14.159737,-37,70,53,561303,17035,9321,6957,9794,8118,5981,690
2022-05-24T17:30:14.661032,-164,70,53,561303,17035,9321,6957,9794,8118,5981,690
2022-05-24T17:30:15.162258,-194,69,44,535975,37454,3701,10282,14640,4098,17606,1895
2022-05-24T17:30:15.663579,-138,69,44,535975,37454,3701,10282,14640,4098,17606,1895
2022-05-24T17:30:16.164817,-184,69,43,1676171,53627,6382,13594,7749,11084,4321,826
2022-05-24T17:30:16.666113,2,69,43,1676171,53627,6382,13594,7749,11084,4321,826
2022-05-24T17:30:17.167367,269,61,48,229797,8820,4357,5910,2103,959,5081,225
2022-05-24T17:30:17.668581,375,61,48,229797,8820,4357,5910,2103,959,5081,225
2022-05-24T17:30:18.169943,343,47,34,678035,131876,13005,6714,5682,8214,7474,877
2022-05-24T17:30:18.671257,295,47,34,678035,131876,13005,6714,5682,8214,7474,877
2022-05-24T17:30:19.172555,308,50,30,60162,11960,1439,3221,7036,1967,1959,311
2022-05-24T17:30:19.673800,137,50,30,60162,11960,1439,3221,7036,1967,1959,311
2022-05-24T17:30:20.175040,-76,51,24,111455,7006,1155,555,1657,1657,4631,827
2022-05-24T17:30:20.676230,-74,51,24,111455,7006,1155,555,1657,1657,4631,827
2022-05-24T17:30:21.177505,-171,60,1,1527466,55300,1668,2926,27750,6993,4889,1142
2022-05-24T17:30:21.678747,-254,60,1,1527466,55300,1668,2926,27750,6993,4889,1142
2022-05-24T17:30:22.180046,-230,60,14,70654,9702,8728,3258,5915,1127,1107,153
2022-05-24T17:30:22.681335,-98,60,14,70654,9702,8728,3258,5915,1127,1107,153
2022-05-24T17:30:23.182540,-140,50,13,604157,145637,10928,11971,14974,7930,5122,1020
2022-05-24T17:30:23.683274,58,50,13,604157,145637,10928,11971,14974,7930,5122,1020
2022-05-24T17:30:24.185890,246,38,10,1373650,136297,10918,4006,15039,8457,4900,1291
2022-05-24T17:30:24.687109,342,38,10,1373650,136297,10918,4006,15039,8457,4900,1291
2022-05-24T17:30:25.188858,298,41,41,1462553,15505,13630,11443,6354,5894,4806,473
2022-05-24T17:30:25.690065,306,41,41,1462553,15505,13630,11443,6354,5894,4806,473
2022-05-24T17:30:26.191272,145,41,40,579934,52300,28486,20611,23685,5907,3561,1402
2022-05-24T17:30:26.692490,56,41,40,579934,52300,28486,20611,23685,5907,3561,1402
2022-05-24T17:30:27.193704,-167,35,38,211154,120052,12114,2409,1928,3493,792,693
2022-05-24T17:30:27.694979,19,35,38,211154,120052,12114,2409,1928,3493,792,693
2022-05-24T17:30:28.196205,-90,16,40,900317,317990,17982,15159,19447,3441,2926,2760
2022-05-24T17:30:28.697474,-107,16,40,900317,317990,17982,15159,19447,3441,2926,2760
2022-05-24T17:30:29.198701,-135,1,23,905822,318416,33725,44692,37545,11961,5874,2100
2022-05-24T17:30:29.699983,-115,1,23,905822,318416,33725,44692,37545,11961,5874,2100
2022-05-24T17:30:30.201279,55,13,21,798143,15140,2841,11857,8380,5313,1915,785
2022-05-24T17:30:30.702647,90,13,21,798143,15140,2841,11857,8380,5313,1915,785
2022-05-24T17:30:31.204022,133,30,21,236350,55411,4048,4390,3483,7283,1528,1072
2022-05-24T17:30:31.705422,327,30,21,236350,55411,4048,4390,3483,7283,1528,1072
2022-05-24T17:30:32.206653,217,41,34,2074886,122606,20312,27629,21530,4909,2017,2607
2022-05-24T17:30:32.707952,278,41,34,2074886,122606,20312,27629,21530,4909,2017,2607
2022-05-24T17:30:33.209151,183,40,26,1261157,71281,5793,2437,16347,1740,1007,1343
2022-05-24T17:30:33.710376,279,40,26,1261157,71281,5793,2437,16347,1740,1007,1343
2022-05-24T17:30:34.211656,-7,24,14,999725,79783,3760,12727,8585,3972,2791,848
2022-05-24T17:30:34.712987,257,20,37,711442,18599,15123,14748,12487,3060,1642,1068
2022-05-24T17:30:35.214462,-117,20,37,711442,18599,15123,14748,12487,3060,1642,1068
2022-05-24T17:30:35.715709,246,30,43,436353,35308,20439,7580,3735,5979,735,901
2022-05-24T17:30:36.216935,-77,30,43,436353,35308,20439,7580,3735,5979,735,901
2022-05-24T17:30:36.718169,-210,38,57,239756,27070,10151,5401,9735,1794,1385,554
2022-05-24T17:30:37.219437,189,38,57,239756,27070,10151,5401,9735,1794,1385,554
2022-05-24T17:30:37.720676,-2,35,60,1842169,240307,22126,40879,28633,10844,3305,2834
2022-05-24T17:30:38.222035,294,35,60,1842169,240307,22126,40879,28633,10844,3305,2834
2022-05-24T17:30:38.723424,290,24,35,1404397,59751,3133,2858,5413,1802,791,2121
2022-05-24T17:30:39.224778,279,24,35,1404397,59751,3133,2858,5413,1802,791,2121
2022-05-24T17:30:39.726187,202,13,27,1018592,62797,15624,8804,10922,2539,1724,1266
2022-05-24T17:30:40.227443,18,13,27,1018592,62797,15624,8804,10922,2539,1724,1266
2022-05-24T17:30:40.728732,-22,7,21,360136,94533,8167,16716,9181,2359,978,391
2022-05-24T17:30:41.230094,-193,7,21,360136,94533,8167,16716,9181,2359,978,391
2022-05-24T17:30:41.731374,-194,16,16,3337965,80204,7623,11183,26518,8468,2852,5403
2022-05-24T17:30:42.232633,-28,16,16,3337965,80204,7623,11183,26518,8468,2852,5403
2022-05-24T17:30:42.733854,-57,27,26,1677774,67826,8123,12886,37947,7067,6357,6789
2022-05-24T17:30:43.235136,-70,27,26,1677774,67826,8123,12886,37947,7067,6357,6789
2022-05-24T17:30:43.736542,248,40,29,482543,16088,4648,3678,5701,2249,1884,713
2022-05-24T17:30:44.237872,246,40,29,482543,16088,4648,3678,5701,2249,1884,713
2022-05-24T17:30:44.739169,264,44,30,87978,56121,3577,16411,8501,2380,2150,488
2022-05-24T17:30:45.240539,146,44,30,87978,56121,3577,16411,8501,2380,2150,488
2022-05-24T17:30:45.741744,-24,34,30,574089,56915,2906,8174,10410,2026,920,2325
2022-05-24T17:30:46.243025,-42,34,30,574089,56915,2906,8174,10410,2026,920,2325
2022-05-24T17:30:46.744222,10,37,38,299497,39755,13985,7542,11068,6803,1779,1102
2022-05-24T17:30:47.245506,-71,37,38,299497,39755,13985,7542,11068,6803,1779,1102
2022-05-24T17:30:47.746850,-117,30,30,700760,36676,5081,5135,11840,3177,2193,468
2022-05-24T17:30:48.248226,-36,30,30,700760,36676,5081,5135,11840,3177,2193,468
2022-05-24T17:30:48.749525,-90,35,38,835534,236105,86246,69126,39674,18112,5126,3740
2022-05-24T17:30:49.250794,112,35,38,835534,236105,86246,69126,39674,18112,5126,3740
2022-05-24T17:30:49.752259,132,41,37,851918,59648,3361,7495,12743,3459,1243,613
2022-05-24T17:30:50.253724,297,41,37,851918,59648,3361,7495,12743,3459,1243,613
2022-05-24T17:30:50.755130,275,40,16,65429,9433,282,594,4256,958,206,235
2022-05-24T17:30:51.256556,224,40,16,65429,9433,282,594,4256,958,206,235
2022-05-24T17:30:51.757963,195,38,17,1430697,25700,9060,1561,18027,1957,2381,397
2022-05-24T17:30:52.259247,29,38,17,1430697,25700,9060,1561,18027,1957,2381,397
2022-05-24T17:30:52.760464,-134,34,7,392186,102633,13271,6539,4962,3509,1643,345
2022-05-24T17:30:53.261715,-130,34,7,392186,102633,13271,6539,4962,3509,1643,345
2022-05-24T17:30:53.762940,-210,30,11,476003,190942,44638,12139,22171,10905,5524,1682
2022-05-24T17:30:54.264263,-152,30,11,476003,190942,44638,12139,22171,10905,5524,1682
2022-05-24T17:30:54.765484,-24,26,23,203727,16212,940,3182,10145,1184,651,1138
2022-05-24T17:30:55.266729,16,26,23,203727,16212,940,3182,10145,1184,651,1138
2022-05-24T17:30:55.768217,116,30,16,259737,5757,300,974,3393,589,162,228
2022-05-24T17:30:56.269554,315,30,16,259737,5757,300,974,3393,589,162,228
2022-05-24T17:30:56.770759,226,29,23,427027,92274,14569,14504,6242,2743,1021,1006
2022-05-24T17:30:57.271970,288,29,23,427027,92274,14569,14504,6242,2743,1021,1006
2022-05-24T17:30:57.773193,98,34,27,302510,24309,11742,2403,7906,2535,1059,710
2022-05-24T17:30:58.274454,56,34,27,302510,24309,11742,2403,7906,2535,1059,710
2022-05-24T17:30:58.775711,50,35,40,1580033,20621,11740,3358,7107,2530,1464,849
2022-05-24T17:30:59.276913,18,35,40,1580033,20621,11740,3358,7107,2530,1464,849
2022-05-24T17:30:59.778202,-292,35,43,1173326,39573,5334,3102,7879,4407,999,568
2022-05-24T17:31:00.279501,109,35,43,1173326,39573,5334,3102,7879,4407,999,568
2022-05-24T17:31:00.780719,10,47,47,918419,145540,13506,50690,17434,12973,8310,1487
2022-05-24T17:31:01.282018,-4,47,47,918419,145540,13506,50690,17434,12973,8310,1487
2022-05-24T17:31:01.783357,215,51,54,887367,19123,14734,14453,10750,4533,604,1543
2022-05-24T17:31:02.284671,342,51,54,887367,19123,14734,14453,10750,4533,604,1543
2022-05-24T17:31:02.785982,322,53,50,1045761,33550,13563,5462,22893,4404,3322,2575
2022-05-24T17:31:03.287302,262,53,50,1045761,33550,13563,5462,22893,4404,3322,2575
2022-05-24T17:31:03.788546,70,47,54,1567810,257468,58666,43145,103610,16009,14553,4531
2022-05-24T17:31:04.289774,36,47,54,1567810,257468,58666,43145,103610,16009,14553,4531
2022-05-24T17:31:04.790999,-72,53,38,1151623,323667,25222,13765,126723,37022,25559,4832
2022-05-24T17:31:05.292251,-164,53,38,1151623,323667,25222,13765,126723,37022,25559,4832
2022-05-24T17:31:05.793406,-231,51,34,985632,67411,14076,26799,13032,7977,5110,1037
2022-05-24T17:31:06.294707,-133,51,34,985632,67411,14076,26799,13032,7977,5110,1037
2022-05-24T17:31:06.795961,-51,50,35,417880,39252,17004,5150,7641,4509,7568,593
2022-05-24T17:31:07.297148,108,50,35,417880,39252,17004,5150,7641,4509,7568,593
2022-05-24T17:31:07.798362,140,50,41,973590,74495,32061,11327,8393,5754,5881,1433
2022-05-24T17:31:08.299582,321,50,41,973590,74495,32061,11327,8393,5754,5881,1433
2022-05-24T17:31:08.800805,259,56,60,719883,27543,10006,5826,5300,7622,4868,1327
2022-05-24T17:31:09.302087,184,56,60,719883,27543,10006,5826,5300,7622,4868,1327
2022-05-24T17:31:09.803300,139,43,53,1581949,277869,47632,46313,50186,8513,12811,4231
2022-05-24T17:31:10.304767,-106,43,53,1581949,277869,47632,46313,50186,8513,12811,4231
2022-05-24T17:31:10.805995,-146,41,61,55055,6802,1056,7493,2225,859,517,118
2022-05-24T17:31:11.307240,-188,41,61,55055,6802,1056,7493,2225,859,517,118
2022-05-24T17:31:11.808461,-141,44,66,1451892,33079,12768,19181,8748,4254,2867,778
2022-05-24T17:31:12.309656,60,44,66,1451892,33079,12768,19181,8748,4254,2867,778
2022-05-24T17:31:12.810863,21,20,57,198481,179410,20010,16312,9033,3630,3957,749
2022-05-24T17:31:13.312151,225,20,57,198481,179410,20010,16312,9033,3630,3957,749
2022-05-24T17:31:13.813354,220,26,56,928965,197891,44754,18815,45564,12384,7395,1209
2022-05-24T17:31:14.314644,372,26,56,928965,197891,44754,18815,45564,12384,7395,1209
2022-05-24T17:31:14.815949,262,30,35,1300650,217289,17189,17362,22330,22441,11400,3097
2022-05-24T17:31:15.317237,454,30,35,1300650,217289,17189,17362,22330,22441,11400,3097
2022-05-24T17:31:15.818536,268,23,37,505679,32103,19669,32327,18277,3055,3118,661
2022-05-24T17:31:16.320971,-162,23,37,505679,32103,19669,32327,18277,3055,3118,661
2022-05-24T17:31:16.822313,299,44,38,557152,479871,49428,96992,86734,79717,30373,5019
2022-05-24T17:31:17.323605,-86,44,38,557152,479871,49428,96992,86734,79717,30373,5019
2022-05-24T17:31:17.824853,296,44,38,945792,22164,20205,13676,5101,3887,2624,979
2022-05-24T17:31:18.327206,409,44,38,945792,22164,20205,13676,5101,3887,2624,979
2022-05-24T17:31:18.828449,339,44,38,1542510,268116,3102,43598,29943,37264,26380,7857
2022-05-24T17:31:19.329768,32,44,38,1542510,268116,3102,43598,29943,37264,26380,7857
2022-05-24T17:31:19.830953,-377,44,44,1941778,40184,16385,6023,2604,2975,1876,1105
2022-05-24T17:31:20.332159,-91,44,44,1941778,40184,16385,6023,2604,2975,1876,1105
2022-05-24T17:31:20.833359,-4,48,54,558917,46170,18298,1785,7128,8041,3263,1612
2022-05-24T17:31:21.335141,88,48,54,558917,46170,18298,1785,7128,8041,3263,1612
2022-05-24T17:31:21.836406,89,51,23,123474,40113,627,914,2076,1867,1453,433
2022-05-24T17:31:22.337674,72,51,23,123474,40113,627,914,2076,1867,1453,433
2022-05-24T17:31:22.838944,29,54,30,69967,120360,51207,10918,23526,30903,28863,10057
2022-05-24T17:31:23.340259,34,54,30,69967,120360,51207,10918,23526,30903,28863,10057
2022-05-24T17:31:23.841526,3,75,30,20111,16698,4664,8780,9343,7898,4344,3237
2022-05-24T17:31:24.342709,28,75,30,20111,16698,4664,8780,9343,7898,4344,3237
2022-05-24T17:31:24.843995,73,64,54,14209,12253,73969,74186,2601,6692,1564,2251
2022-05-24T17:31:25.345188,91,64,54,14209,12253,73969,74186,2601,6692,1564,2251
2022-05-24T17:31:25.846378,104,75,74,77469,14690,3292,9164,11020,3183,1867,1366
2022-05-24T17:31:26.347600,73,75,74,77469,14690,3292,9164,11020,3183,1867,1366
2022-05-24T17:31:26.848869,54,78,70,35790,9217,7790,1365,4433,4298,1665,2558
2022-05-24T17:31:27.350094,39,78,70,35790,9217,7790,1365,4433,4298,1665,2558
2022-05-24T17:31:27.851312,55,70,67,22377,17649,4654,9404,4356,5375,4363,2858
2022-05-24T17:31:28.352544,455,70,67,22377,17649,4654,9404,4356,5375,4363,2858
2022-05-24T17:31:28.853839,109,84,43,52112,47476,13929,3081,5374,8962,5355,2592
2022-05-24T17:31:29.355063,10,84,43,52112,47476,13929,3081,5374,8962,5355,2592
2022-05-24T17:31:29.856279,21,77,47,299362,55387,45551,19607,29682,7110,5070,3129
2022-05-24T17:31:30.357548,-3,77,47,299362,55387,45551,19607,29682,7110,5070,3129
2022-05-24T17:31:30.858769,2,61,50,179393,22239,17091,8753,5796,2680,3501,2636
2022-05-24T17:31:31.359982,164,61,50,179393,22239,17091,8753,5796,2680,3501,2636
2022-05-24T17:31:31.861267,101,50,53,136823,10002,2056,6628,1000,1033,365,311
2022-05-24T17:31:32.362476,135,50,53,136823,10002,2056,6628,1000,1033,365,311
2022-05-24T17:31:32.863684,-774,56,63,4105,1214,2167,349,873,832,871,326
2022-05-24T17:31:33.365073,-1192,56,63,4105,1214,2167,349,873,832,871,326
2022-05-24T17:31:33.866341,423,56,63,1178876,281586,78225,56189,49745,148577,24570,9054
2022-05-24T17:31:34.367546,299,56,63,1178876,281586,78225,56189,49745,148577,24570,9054
2022-05-24T17:31:34.868860,585,56,63,382847,213016,71793,84868,81342,28919,8110,3110
2022-05-24T17:31:35.370135,-201,56,63,382847,213016,71793,84868,81342,28919,8110,3110
2022-05-24T17:31:35.871359,1048,56,63,1395880,17844,37458,55582,73922,47169,5633,3975
2022-05-24T17:31:36.372613,69,56,63,1395880,17844,37458,55582,73922,47169,5633,3975
2022-05-24T17:31:36.873922,755,56,63,304870,104884,5051,3288,5706,4989,990,339
2022-05-24T17:31:37.375139,-1449,56,63,304870,104884,5051,3288,5706,4989,990,339
2022-05-24T17:31:37.876347,-6,56,63,1894806,93590,47683,38157,42593,31019,10018,5588
2022-05-24T17:31:38.377597,664,56,63,1894806,93590,47683,38157,42593,31019,10018,5588
2022-05-24T17:31:38.878895,242,56,63,877067,107552,22669,8870,21337,9265,4566,1257
2022-05-24T17:31:39.380114,114,56,63,877067,107552,22669,8870,21337,9265,4566,1257
2022-05-24T17:31:39.881428,1238,56,63,704125,86055,17869,34535,99782,51631,9245,4729
2022-05-24T17:31:40.382736,169,56,63,704125,86055,17869,34535,99782,51631,9245,4729
2022-05-24T17:31:40.883992,17,56,63,115893,4859,13092,13785,15459,18041,8320,3517
2022-05-24T17:31:41.385297,131,56,63,115893,4859,13092,13785,15459,18041,8320,3517
2022-05-24T17:31:41.886520,739,78,56,1450192,16664,14650,32297,81841,40019,5181,1206
2022-05-24T17:31:42.387736,-742,78,56,1450192,16664,14650,32297,81841,40019,5181,1206
2022-05-24T17:31:42.888995,-292,78,56,2111116,109019,143368,41561,200047,81332,36221,8538
2022-05-24T17:31:43.390216,182,78,56,2111116,109019,143368,41561,200047,81332,36221,8538
2022-05-24T17:31:43.891532,-334,78,56,509312,36950,16520,7312,13014,11312,1233,383
2022-05-24T17:31:44.392777,-620,78,56,509312,36950,16520,7312,13014,11312,1233,383
2022-05-24T17:31:44.894040,-634,94,43,1576540,107427,13858,12692,21560,39529,14719,1977
2022-05-24T17:31:45.395513,-417,94,43,1576540,107427,13858,12692,21560,39529,14719,1977
2022-05-24T17:31:45.896859,450,94,34,671469,233183,19080,42280,41962,20388,2164,1129
2022-05-24T17:31:46.398133,-508,94,34,671469,233183,19080,42280,41962,20388,2164,1129
2022-05-24T17:31:46.899452,1025,91,17,122901,86959,2841,13091,21922,19247,1785,932
2022-05-24T17:31:47.400844,-1116,91,17,122901,86959,2841,13091,21922,19247,1785,932
